"pitcher1","pitcher2","similarity"
"Cole Hamels","Adalberto Mejia",0.834702678242518
"Francisco Liriano","Adalberto Mejia",0.667820897592493
"Rich Hill","Adalberto Mejia",2.18058195479777
"Jaime Garcia","Adalberto Mejia",1.0269175894301
"Jon Lester","Adalberto Mejia",0.998901510756418
"Clayton Richard","Adalberto Mejia",1.45222986284665
"David Price","Adalberto Mejia",0.787529673200918
"J. A. Happ","Adalberto Mejia",0.749961989894522
"Gio Gonzalez","Adalberto Mejia",1.13122199626246
"Travis Wood","Adalberto Mejia",1.05766043382354
"Clayton Kershaw","Adalberto Mejia",1.80127472387218
"Wade Miley","Adalberto Mejia",0.746539279178106
"Jose Quintana","Adalberto Mejia",0.924371385229036
"Derek Holland","Adalberto Mejia",0.908392905468822
"Madison Bumgarner","Adalberto Mejia",1.0212787451273
"Danny Duffy","Adalberto Mejia",0.658339753437197
"Matt Moore","Adalberto Mejia",0.725946224637709
"Drew Pomeranz","Adalberto Mejia",1.76238697406436
"Chris Sale","Adalberto Mejia",1.29170573946801
"Martin Perez","Adalberto Mejia",0.839359049519488
"Adam Conley","Adalberto Mejia",0.841136721754412
"Mike Montgomery","Adalberto Mejia",1.13388736831355
"Hyun-Jin Ryu","Adalberto Mejia",1.2142788980334
"Matt Boyd","Adalberto Mejia",0.833062257071797
"Patrick Corbin","Adalberto Mejia",0.898164450159641
"Steven Matz","Adalberto Mejia",1.08921556797691
"James Paxton","Adalberto Mejia",1.20854152338552
"Dallas Keuchel","Adalberto Mejia",1.23640960965156
"Robbie Ray","Adalberto Mejia",1.08951666445919
"Eduardo Rodriguez","Adalberto Mejia",0.738489363040967
"Daniel Norris","Adalberto Mejia",0.972221304792744
"Blake Snell","Adalberto Mejia",0.925406448426167
"Adalberto Mejia","Adalberto Mejia",0
"Carlos Rodon","Adalberto Mejia",0.601721675795937
"Kyle Freeland","Adalberto Mejia",0.85092078197321
"Sean Manaea","Adalberto Mejia",1.26518450330032
"Jordan Montgomery","Adalberto Mejia",0.834799668960407
"Sean Newcomb","Adalberto Mejia",0.986236805287957
"Ariel Miranda","Adalberto Mejia",0.704531573337422
"Jason Vargas","Adalberto Mejia",1.67190925312599
"Ty Blach","Adalberto Mejia",1.13553297257838
"Alex Wood","Adalberto Mejia",0.712456871527933
"Hector Santiago","Adalberto Mejia",0.911690820908763
"CC Sabathia","Carlos Rodon",0.902666852504673
"Cole Hamels","Carlos Rodon",0.902271088448095
"Francisco Liriano","Carlos Rodon",0.657538583614496
"Rich Hill","Carlos Rodon",2.24973057570925
"Jaime Garcia","Carlos Rodon",0.881692097162156
"Jon Lester","Carlos Rodon",0.945862618747162
"Clayton Richard","Carlos Rodon",1.3281433104853
"David Price","Carlos Rodon",0.700606255665936
"J. A. Happ","Carlos Rodon",0.824227756055103
"Gio Gonzalez","Carlos Rodon",1.1860752037817
"Travis Wood","Carlos Rodon",1.14167234161141
"Clayton Kershaw","Carlos Rodon",1.78331051735045
"Wade Miley","Carlos Rodon",0.932630803149445
"Jose Quintana","Carlos Rodon",0.916231360667327
"Derek Holland","Carlos Rodon",0.998274085348711
"Madison Bumgarner","Carlos Rodon",0.975049754937886
"Danny Duffy","Carlos Rodon",0.703257456849051
"Matt Moore","Carlos Rodon",0.856226550560769
"Drew Pomeranz","Carlos Rodon",1.69248525468691
"Chris Sale","Carlos Rodon",1.19583701035584
"Martin Perez","Carlos Rodon",0.834173668975137
"Adam Conley","Carlos Rodon",1.12873479743095
"Mike Montgomery","Carlos Rodon",0.958159403055808
"Hyun-Jin Ryu","Carlos Rodon",1.38404051508063
"Matt Boyd","Carlos Rodon",0.958047245656116
"Patrick Corbin","Carlos Rodon",0.806711151152101
"Steven Matz","Carlos Rodon",0.881422894597827
"James Paxton","Carlos Rodon",1.10848789703918
"Dallas Keuchel","Carlos Rodon",1.12475947837046
"Robbie Ray","Carlos Rodon",1.04351535148933
"Eduardo Rodriguez","Carlos Rodon",0.711287754944299
"Daniel Norris","Carlos Rodon",0.712550989153474
"Blake Snell","Carlos Rodon",0.984875248997581
"Adalberto Mejia","Carlos Rodon",0.601721675795937
"Carlos Rodon","Carlos Rodon",0
"Kyle Freeland","Carlos Rodon",0.764280838825885
"Sean Manaea","Carlos Rodon",1.22716700297983
"Jordan Montgomery","Carlos Rodon",1.05284818357899
"Sean Newcomb","Carlos Rodon",0.932645464141931
"Ariel Miranda","Carlos Rodon",1.10533839427064
"Jason Vargas","Carlos Rodon",1.80659331163224
"Ty Blach","Carlos Rodon",1.38500805687257
"Alex Wood","Carlos Rodon",0.764991483009361
"Hector Santiago","Carlos Rodon",1.27980794606028
"CC Sabathia","Kyle Freeland",1.10880757137658
"Cole Hamels","Kyle Freeland",0.856744513327973
"Francisco Liriano","Kyle Freeland",0.499402712437469
"Rich Hill","Kyle Freeland",2.48844316066376
"Jaime Garcia","Kyle Freeland",0.885528531329303
"Jon Lester","Kyle Freeland",1.04938809925214
"Clayton Richard","Kyle Freeland",0.995112307971049
"David Price","Kyle Freeland",0.736107031770484
"J. A. Happ","Kyle Freeland",0.69864428206654
"Gio Gonzalez","Kyle Freeland",1.34669173188644
"Travis Wood","Kyle Freeland",1.33225024303381
"Clayton Kershaw","Kyle Freeland",1.99874975722807
"Wade Miley","Kyle Freeland",1.14661747993116
"Jose Quintana","Kyle Freeland",1.27871555347378
"Derek Holland","Kyle Freeland",0.985699240336448
"Madison Bumgarner","Kyle Freeland",1.15874122813991
"Danny Duffy","Kyle Freeland",1.14799757166143
"Matt Moore","Kyle Freeland",1.07329766211978
"Drew Pomeranz","Kyle Freeland",1.98354471730112
"Chris Sale","Kyle Freeland",1.23757872697568
"Martin Perez","Kyle Freeland",0.760049298260314
"Adam Conley","Kyle Freeland",0.927582046697827
"Mike Montgomery","Kyle Freeland",1.08049175198618
"Hyun-Jin Ryu","Kyle Freeland",1.55438371022016
"Matt Boyd","Kyle Freeland",1.02242858340176
"Patrick Corbin","Kyle Freeland",0.991143973169391
"Steven Matz","Kyle Freeland",0.923175501083026
"James Paxton","Kyle Freeland",1.38851855230608
"Dallas Keuchel","Kyle Freeland",1.13302306914364
"Robbie Ray","Kyle Freeland",1.26047442055319
"Eduardo Rodriguez","Kyle Freeland",0.750830988023587
"Daniel Norris","Kyle Freeland",1.09705625463641
"Blake Snell","Kyle Freeland",1.34859590454889
"Adalberto Mejia","Kyle Freeland",0.85092078197321
"Carlos Rodon","Kyle Freeland",0.764280838825885
"Kyle Freeland","Kyle Freeland",0
"Sean Manaea","Kyle Freeland",0.975891569368115
"Jordan Montgomery","Kyle Freeland",1.32069622709038
"Sean Newcomb","Kyle Freeland",1.40214102158516
"Ariel Miranda","Kyle Freeland",1.18409539232504
"Jason Vargas","Kyle Freeland",1.86268694348573
"Ty Blach","Kyle Freeland",1.35333569850677
"Alex Wood","Kyle Freeland",0.879966265417776
"Hector Santiago","Kyle Freeland",1.39444057463969
"CC Sabathia","Sean Manaea",1.3910986789522
"Cole Hamels","Sean Manaea",0.891919121159131
"Francisco Liriano","Sean Manaea",0.978298548527161
"Rich Hill","Sean Manaea",2.66409558876845
"Jaime Garcia","Sean Manaea",1.02305868298601
"Jon Lester","Sean Manaea",1.34809423253404
"Clayton Richard","Sean Manaea",0.702054546163245
"David Price","Sean Manaea",1.14596921198062
"J. A. Happ","Sean Manaea",1.04950403756187
"Gio Gonzalez","Sean Manaea",1.39475700729574
"Travis Wood","Sean Manaea",1.73584992852176
"Clayton Kershaw","Sean Manaea",2.20697534822407
"Wade Miley","Sean Manaea",1.53585201504506
"Jose Quintana","Sean Manaea",1.65311260782442
"Derek Holland","Sean Manaea",1.24865392718751
"Madison Bumgarner","Sean Manaea",1.3954295445398
"Danny Duffy","Sean Manaea",1.38895539366138
"Matt Moore","Sean Manaea",1.03450954249162
"Drew Pomeranz","Sean Manaea",2.22253569309196
"Chris Sale","Sean Manaea",1.32301666818466
"Martin Perez","Sean Manaea",0.811627620059902
"Adam Conley","Sean Manaea",0.90830278284125
"Mike Montgomery","Sean Manaea",1.15524100957515
"Hyun-Jin Ryu","Sean Manaea",1.4227903642106
"Matt Boyd","Sean Manaea",1.03696077650119
"Patrick Corbin","Sean Manaea",1.30697550002486
"Steven Matz","Sean Manaea",1.01044707172226
"James Paxton","Sean Manaea",1.70332776694814
"Dallas Keuchel","Sean Manaea",1.19792197787176
"Robbie Ray","Sean Manaea",1.56274361326497
"Eduardo Rodriguez","Sean Manaea",1.05051903267902
"Daniel Norris","Sean Manaea",1.35372542006836
"Blake Snell","Sean Manaea",1.70125195081512
"Adalberto Mejia","Sean Manaea",1.26518450330032
"Carlos Rodon","Sean Manaea",1.22716700297983
"Kyle Freeland","Sean Manaea",0.975891569368115
"Sean Manaea","Sean Manaea",0
"Jordan Montgomery","Sean Manaea",1.45919989745233
"Sean Newcomb","Sean Manaea",1.72042051167694
"Ariel Miranda","Sean Manaea",1.42346538893534
"Jason Vargas","Sean Manaea",1.60884101942695
"Ty Blach","Sean Manaea",0.915152597080134
"Alex Wood","Sean Manaea",0.938024472422575
"Hector Santiago","Sean Manaea",1.30481016251005
"CC Sabathia","Jordan Montgomery",0.983549358002589
"Cole Hamels","Jordan Montgomery",1.00548391114069
"Francisco Liriano","Jordan Montgomery",1.07912564964282
"Rich Hill","Jordan Montgomery",1.66690529977949
"Jaime Garcia","Jordan Montgomery",1.20922566373654
"Jon Lester","Jordan Montgomery",0.951308186933353
"Clayton Richard","Jordan Montgomery",1.58149506314086
"David Price","Jordan Montgomery",1.23552614464666
"J. A. Happ","Jordan Montgomery",1.25347788139261
"Gio Gonzalez","Jordan Montgomery",1.21391109096633
"Travis Wood","Jordan Montgomery",1.06456842521962
"Clayton Kershaw","Jordan Montgomery",1.46413449638841
"Wade Miley","Jordan Montgomery",0.680154402045579
"Jose Quintana","Jordan Montgomery",0.864916443071709
"Derek Holland","Jordan Montgomery",0.781404658573217
"Madison Bumgarner","Jordan Montgomery",0.914789792741663
"Danny Duffy","Jordan Montgomery",0.677542433286373
"Matt Moore","Jordan Montgomery",0.930408142703346
"Drew Pomeranz","Jordan Montgomery",1.25894548655985
"Chris Sale","Jordan Montgomery",1.3655091003366
"Martin Perez","Jordan Montgomery",1.20755297977492
"Adam Conley","Jordan Montgomery",1.28966582590064
"Mike Montgomery","Jordan Montgomery",1.06441544907935
"Hyun-Jin Ryu","Jordan Montgomery",1.05211835407476
"Matt Boyd","Jordan Montgomery",1.0612590147807
"Patrick Corbin","Jordan Montgomery",0.748363180986398
"Steven Matz","Jordan Montgomery",1.28178000875917
"James Paxton","Jordan Montgomery",1.10505074703143
"Dallas Keuchel","Jordan Montgomery",1.23878058028571
"Robbie Ray","Jordan Montgomery",0.803586833892465
"Eduardo Rodriguez","Jordan Montgomery",1.31294925472689
"Daniel Norris","Jordan Montgomery",1.08803044838062
"Blake Snell","Jordan Montgomery",0.985528284255987
"Adalberto Mejia","Jordan Montgomery",0.834799668960407
"Carlos Rodon","Jordan Montgomery",1.05284818357899
"Kyle Freeland","Jordan Montgomery",1.32069622709038
"Sean Manaea","Jordan Montgomery",1.45919989745233
"Jordan Montgomery","Jordan Montgomery",0
"Sean Newcomb","Jordan Montgomery",1.06086580126535
"Ariel Miranda","Jordan Montgomery",1.0204082118694
"Jason Vargas","Jordan Montgomery",1.5890463255804
"Ty Blach","Jordan Montgomery",1.31777007766114
"Alex Wood","Jordan Montgomery",1.04922780677235
"Hector Santiago","Jordan Montgomery",1.1549898792423
"CC Sabathia","Sean Newcomb",1.21342419644323
"Cole Hamels","Sean Newcomb",1.22283518604584
"Francisco Liriano","Sean Newcomb",1.28871883671342
"Rich Hill","Sean Newcomb",1.71563023427983
"Jaime Garcia","Sean Newcomb",1.27015591697034
"Jon Lester","Sean Newcomb",1.10087897421397
"Clayton Richard","Sean Newcomb",1.80230660478141
"David Price","Sean Newcomb",1.10346356841967
"J. A. Happ","Sean Newcomb",1.264255747274
"Gio Gonzalez","Sean Newcomb",0.977661292550048
"Travis Wood","Sean Newcomb",1.46983701710568
"Clayton Kershaw","Sean Newcomb",1.41909216521814
"Wade Miley","Sean Newcomb",0.959858086125396
"Jose Quintana","Sean Newcomb",0.718599644892722
"Derek Holland","Sean Newcomb",1.19507280024612
"Madison Bumgarner","Sean Newcomb",1.14912690296932
"Danny Duffy","Sean Newcomb",0.942459500210377
"Matt Moore","Sean Newcomb",1.05828858824438
"Drew Pomeranz","Sean Newcomb",1.08815845412095
"Chris Sale","Sean Newcomb",1.2737426544444
"Martin Perez","Sean Newcomb",1.24292644964601
"Adam Conley","Sean Newcomb",1.62444071702807
"Mike Montgomery","Sean Newcomb",0.856865012329371
"Hyun-Jin Ryu","Sean Newcomb",1.30765476250294
"Matt Boyd","Sean Newcomb",1.24926063551125
"Patrick Corbin","Sean Newcomb",1.0655574755258
"Steven Matz","Sean Newcomb",0.946236376704829
"James Paxton","Sean Newcomb",0.810572898006401
"Dallas Keuchel","Sean Newcomb",1.43481259691182
"Robbie Ray","Sean Newcomb",0.855044881160091
"Eduardo Rodriguez","Sean Newcomb",1.34068322141034
"Daniel Norris","Sean Newcomb",0.836575911314886
"Blake Snell","Sean Newcomb",1.07167936206034
"Adalberto Mejia","Sean Newcomb",0.986236805287957
"Carlos Rodon","Sean Newcomb",0.932645464141931
"Kyle Freeland","Sean Newcomb",1.40214102158516
"Sean Manaea","Sean Newcomb",1.72042051167694
"Jordan Montgomery","Sean Newcomb",1.06086580126535
"Sean Newcomb","Sean Newcomb",0
"Ariel Miranda","Sean Newcomb",1.27209308229751
"Jason Vargas","Sean Newcomb",1.7069804469269
"Ty Blach","Sean Newcomb",1.59331094098384
"Alex Wood","Sean Newcomb",1.17775972813879
"Hector Santiago","Sean Newcomb",1.46289564124863
"CC Sabathia","Ariel Miranda",1.42748090930911
"Cole Hamels","Ariel Miranda",1.1363244413837
"Francisco Liriano","Ariel Miranda",1.13662463772826
"Rich Hill","Ariel Miranda",2.27473563697157
"Jaime Garcia","Ariel Miranda",1.45856627055207
"Jon Lester","Ariel Miranda",1.27257305244272
"Clayton Richard","Ariel Miranda",1.66183837740192
"David Price","Ariel Miranda",1.059839286651
"J. A. Happ","Ariel Miranda",1.07693622581942
"Gio Gonzalez","Ariel Miranda",1.40180088549358
"Travis Wood","Ariel Miranda",1.35433929289865
"Clayton Kershaw","Ariel Miranda",1.90565053017743
"Wade Miley","Ariel Miranda",1.04785122900215
"Jose Quintana","Ariel Miranda",1.28740913893023
"Derek Holland","Ariel Miranda",1.1020000028897
"Madison Bumgarner","Ariel Miranda",1.29943209458675
"Danny Duffy","Ariel Miranda",1.12602370891765
"Matt Moore","Ariel Miranda",0.763142452875237
"Drew Pomeranz","Ariel Miranda",1.98848726868411
"Chris Sale","Ariel Miranda",1.66587705970994
"Martin Perez","Ariel Miranda",1.15445623324373
"Adam Conley","Ariel Miranda",0.849117895822422
"Mike Montgomery","Ariel Miranda",1.40496216150069
"Hyun-Jin Ryu","Ariel Miranda",1.41766156698045
"Matt Boyd","Ariel Miranda",1.1111461061679
"Patrick Corbin","Ariel Miranda",1.32360529556398
"Steven Matz","Ariel Miranda",1.34958116748274
"James Paxton","Ariel Miranda",1.37922278666069
"Dallas Keuchel","Ariel Miranda",1.61906493202652
"Robbie Ray","Ariel Miranda",1.29297296333985
"Eduardo Rodriguez","Ariel Miranda",1.01323011929046
"Daniel Norris","Ariel Miranda",1.3356595993193
"Blake Snell","Ariel Miranda",1.2380556939021
"Adalberto Mejia","Ariel Miranda",0.704531573337422
"Carlos Rodon","Ariel Miranda",1.10533839427064
"Kyle Freeland","Ariel Miranda",1.18409539232504
"Sean Manaea","Ariel Miranda",1.42346538893534
"Jordan Montgomery","Ariel Miranda",1.0204082118694
"Sean Newcomb","Ariel Miranda",1.27209308229751
"Ariel Miranda","Ariel Miranda",0
"Jason Vargas","Ariel Miranda",1.80087429117964
"Ty Blach","Ariel Miranda",1.11246698650163
"Alex Wood","Ariel Miranda",0.91702273432293
"Hector Santiago","Ariel Miranda",0.749320244903624
"CC Sabathia","Jason Vargas",1.5305621518309
"Cole Hamels","Jason Vargas",1.39270877175596
"Francisco Liriano","Jason Vargas",1.78064193176822
"Rich Hill","Jason Vargas",1.9833109049062
"Jaime Garcia","Jason Vargas",1.30004858967856
"Jon Lester","Jason Vargas",1.53014653655966
"Clayton Richard","Jason Vargas",1.63418439591148
"David Price","Jason Vargas",1.93949123825003
"J. A. Happ","Jason Vargas",1.75813177629514
"Gio Gonzalez","Jason Vargas",1.01573081574894
"Travis Wood","Jason Vargas",1.73491598435519
"Clayton Kershaw","Jason Vargas",1.96958662763515
"Wade Miley","Jason Vargas",1.59122880155036
"Jose Quintana","Jason Vargas",1.68710933715029
"Derek Holland","Jason Vargas",1.51752172727402
"Madison Bumgarner","Jason Vargas",1.51772939822641
"Danny Duffy","Jason Vargas",1.64840872377644
"Matt Moore","Jason Vargas",1.46970727071998
"Drew Pomeranz","Jason Vargas",2.06317181288933
"Chris Sale","Jason Vargas",1.86369021154407
"Martin Perez","Jason Vargas",1.57717210114949
"Adam Conley","Jason Vargas",1.49171564717144
"Mike Montgomery","Jason Vargas",1.40205772656916
"Hyun-Jin Ryu","Jason Vargas",0.755845213837778
"Matt Boyd","Jason Vargas",1.20997594693486
"Patrick Corbin","Jason Vargas",1.73889749384459
"Steven Matz","Jason Vargas",1.46293943635794
"James Paxton","Jason Vargas",2.06917684042594
"Dallas Keuchel","Jason Vargas",1.1230801760401
"Robbie Ray","Jason Vargas",1.93369693995509
"Eduardo Rodriguez","Jason Vargas",1.94085471669865
"Daniel Norris","Jason Vargas",1.83343801583963
"Blake Snell","Jason Vargas",1.89396354937969
"Adalberto Mejia","Jason Vargas",1.67190925312599
"Carlos Rodon","Jason Vargas",1.80659331163224
"Kyle Freeland","Jason Vargas",1.86268694348573
"Sean Manaea","Jason Vargas",1.60884101942695
"Jordan Montgomery","Jason Vargas",1.5890463255804
"Sean Newcomb","Jason Vargas",1.7069804469269
"Ariel Miranda","Jason Vargas",1.80087429117964
"Jason Vargas","Jason Vargas",0
"Ty Blach","Jason Vargas",1.15720661676042
"Alex Wood","Jason Vargas",1.6050106728524
"Hector Santiago","Jason Vargas",1.50178378011009
"CC Sabathia","Ty Blach",1.4631838195823
"Cole Hamels","Ty Blach",0.85073019754393
"Francisco Liriano","Ty Blach",1.27431780948704
"Rich Hill","Ty Blach",2.3630316623386
"Jaime Garcia","Ty Blach",1.14930426398922
"Jon Lester","Ty Blach",1.27629725271966
"Clayton Richard","Ty Blach",1.25179031769913
"David Price","Ty Blach",1.24846722841231
"J. A. Happ","Ty Blach",1.07057779440004
"Gio Gonzalez","Ty Blach",1.15686697735905
"Travis Wood","Ty Blach",1.62499977751659
"Clayton Kershaw","Ty Blach",2.05259366234345
"Wade Miley","Ty Blach",1.21348498393743
"Jose Quintana","Ty Blach",1.59022895023666
"Derek Holland","Ty Blach",1.2452520281797
"Madison Bumgarner","Ty Blach",1.30842776430028
"Danny Duffy","Ty Blach",1.34125531368324
"Matt Moore","Ty Blach",0.812001515231916
"Drew Pomeranz","Ty Blach",2.16439549906074
"Chris Sale","Ty Blach",1.54278858869212
"Martin Perez","Ty Blach",0.955784162449036
"Adam Conley","Ty Blach",0.571708055814247
"Mike Montgomery","Ty Blach",1.24317314425734
"Hyun-Jin Ryu","Ty Blach",0.942567623126549
"Matt Boyd","Ty Blach",0.89850453518427
"Patrick Corbin","Ty Blach",1.46376158381149
"Steven Matz","Ty Blach",1.16533837470585
"James Paxton","Ty Blach",1.72477154321968
"Dallas Keuchel","Ty Blach",1.30337580182745
"Robbie Ray","Ty Blach",1.63088370723873
"Eduardo Rodriguez","Ty Blach",1.14239506931602
"Daniel Norris","Ty Blach",1.45949296469835
"Blake Snell","Ty Blach",1.5169035702607
"Adalberto Mejia","Ty Blach",1.13553297257838
"Carlos Rodon","Ty Blach",1.38500805687257
"Kyle Freeland","Ty Blach",1.35333569850677
"Sean Manaea","Ty Blach",0.915152597080134
"Jordan Montgomery","Ty Blach",1.31777007766114
"Sean Newcomb","Ty Blach",1.59331094098384
"Ariel Miranda","Ty Blach",1.11246698650163
"Jason Vargas","Ty Blach",1.15720661676042
"Ty Blach","Ty Blach",0
"Alex Wood","Ty Blach",0.908578764598057
"Hector Santiago","Ty Blach",0.723524442977446
"CC Sabathia","Alex Wood",1.16612048554444
"Cole Hamels","Alex Wood",0.866052923629106
"Francisco Liriano","Alex Wood",0.749044353083447
"Rich Hill","Alex Wood",2.25106692066375
"Jaime Garcia","Alex Wood",1.00637172245357
"Jon Lester","Alex Wood",1.12067023501176
"Clayton Richard","Alex Wood",1.0897264716037
"David Price","Alex Wood",0.818267282053481
"J. A. Happ","Alex Wood",0.93975402883453
"Gio Gonzalez","Alex Wood",1.04381806219104
"Travis Wood","Alex Wood",1.479188856467
"Clayton Kershaw","Alex Wood",2.05462833688124
"Wade Miley","Alex Wood",1.0554717854926
"Jose Quintana","Alex Wood",1.2176947669221
"Derek Holland","Alex Wood",0.997751674767883
"Madison Bumgarner","Alex Wood",1.1979790569432
"Danny Duffy","Alex Wood",0.84982621277687
"Matt Moore","Alex Wood",0.579612982108242
"Drew Pomeranz","Alex Wood",1.8832506673829
"Chris Sale","Alex Wood",0.998786185768926
"Martin Perez","Alex Wood",0.708600991853588
"Adam Conley","Alex Wood",0.775381365512879
"Mike Montgomery","Alex Wood",0.96931668061488
"Hyun-Jin Ryu","Alex Wood",1.22995082847913
"Matt Boyd","Alex Wood",0.920595951059384
"Patrick Corbin","Alex Wood",1.02903252061779
"Steven Matz","Alex Wood",0.846483341930113
"James Paxton","Alex Wood",1.24275011471591
"Dallas Keuchel","Alex Wood",1.24618565808346
"Robbie Ray","Alex Wood",1.17159996316414
"Eduardo Rodriguez","Alex Wood",0.798764405968364
"Daniel Norris","Alex Wood",1.0974433339025
"Blake Snell","Alex Wood",1.27336496496274
"Adalberto Mejia","Alex Wood",0.712456871527933
"Carlos Rodon","Alex Wood",0.764991483009361
"Kyle Freeland","Alex Wood",0.879966265417776
"Sean Manaea","Alex Wood",0.938024472422575
"Jordan Montgomery","Alex Wood",1.04922780677235
"Sean Newcomb","Alex Wood",1.17775972813879
"Ariel Miranda","Alex Wood",0.91702273432293
"Jason Vargas","Alex Wood",1.6050106728524
"Ty Blach","Alex Wood",0.908578764598057
"Alex Wood","Alex Wood",0
"Hector Santiago","Alex Wood",0.997795483377742
"CC Sabathia","Hector Santiago",1.4647758954194
"Cole Hamels","Hector Santiago",0.938279874537261
"Francisco Liriano","Hector Santiago",1.32630002994987
"Rich Hill","Hector Santiago",2.24051310901742
"Jaime Garcia","Hector Santiago",1.26942207492901
"Jon Lester","Hector Santiago",1.13216871141531
"Clayton Richard","Hector Santiago",1.6620524455165
"David Price","Hector Santiago",1.18191909143769
"J. A. Happ","Hector Santiago",0.919986931324153
"Gio Gonzalez","Hector Santiago",1.31001701163311
"Travis Wood","Hector Santiago",1.31027570574961
"Clayton Kershaw","Hector Santiago",1.91600520186481
"Wade Miley","Hector Santiago",1.05356567848803
"Jose Quintana","Hector Santiago",1.39662777385868
"Derek Holland","Hector Santiago",1.23647148649755
"Madison Bumgarner","Hector Santiago",1.22523804348764
"Danny Duffy","Hector Santiago",1.17766220284658
"Matt Moore","Hector Santiago",0.781185440209776
"Drew Pomeranz","Hector Santiago",2.11260104071019
"Chris Sale","Hector Santiago",1.72536570112532
"Martin Perez","Hector Santiago",1.0805235953868
"Adam Conley","Hector Santiago",0.874066516660922
"Mike Montgomery","Hector Santiago",1.49202632885446
"Hyun-Jin Ryu","Hector Santiago",1.16005706996766
"Matt Boyd","Hector Santiago",1.00419875741187
"Patrick Corbin","Hector Santiago",1.48006084114105
"Steven Matz","Hector Santiago",1.39244184035099
"James Paxton","Hector Santiago",1.59083700554742
"Dallas Keuchel","Hector Santiago",1.51011612404078
"Robbie Ray","Hector Santiago",1.54150666382471
"Eduardo Rodriguez","Hector Santiago",0.949275472455719
"Daniel Norris","Hector Santiago",1.4046399419913
"Blake Snell","Hector Santiago",1.22519252494273
"Adalberto Mejia","Hector Santiago",0.911690820908763
"Carlos Rodon","Hector Santiago",1.27980794606028
"Kyle Freeland","Hector Santiago",1.39444057463969
"Sean Manaea","Hector Santiago",1.30481016251005
"Jordan Montgomery","Hector Santiago",1.1549898792423
"Sean Newcomb","Hector Santiago",1.46289564124863
"Ariel Miranda","Hector Santiago",0.749320244903624
"Jason Vargas","Hector Santiago",1.50178378011009
"Ty Blach","Hector Santiago",0.723524442977446
"Alex Wood","Hector Santiago",0.997795483377742
"Hector Santiago","Hector Santiago",0
